Entity,Code,Year,Fossil fuels (TWh)
Romania,ROU,2012,319.74847412109375
Romania,ROU,2013,279.8701477050781
Romania,ROU,2014,280.511962890625
Romania,ROU,2015,279.7267761230469
Romania,ROU,2016,278.23974609375
Romania,ROU,2017,291.52044677734375
Romania,ROU,2018,294.59271240234375
Romania,ROU,2019,289.2843933105469
Romania,ROU,2020,270.4903564453125
Romania,ROU,2021,289.0023193359375
Russia,RUS,1985,8801.0166015625
Russia,RUS,1986,8939.962890625
Russia,RUS,1987,9208.1875
Russia,RUS,1988,9359.6748046875
Russia,RUS,1989,9396.6591796875
Russia,RUS,1990,9246.7958984375
Russia,RUS,1991,9100.9375
Russia,RUS,1992,8716.62890625
Russia,RUS,1993,8065.3857421875
Russia,RUS,1994,7340.4638671875
Russia,RUS,1995,6898.2470703125
Russia,RUS,1996,6647.376953125
Russia,RUS,1997,6237.43798828125
Russia,RUS,1998,6234.7939453125
Russia,RUS,1999,6265.9697265625
Russia,RUS,2000,6357.77587890625
Russia,RUS,2001,6431.017578125
Russia,RUS,2002,6427.90234375
Russia,RUS,2003,6577.55078125
Russia,RUS,2004,6606.4189453125
Russia,RUS,2005,6597.73193359375
Russia,RUS,2006,6915.3154296875
Russia,RUS,2007,6942.08251953125
Russia,RUS,2008,7010.48046875
Russia,RUS,2009,6595.9609375
Russia,RUS,2010,6897.1396484375
Russia,RUS,2011,7171.4951171875
Russia,RUS,2012,7182.12255859375
Russia,RUS,2013,7050.2724609375
Russia,RUS,2014,7073.82275390625
Russia,RUS,2015,6920.0087890625
Russia,RUS,2016,7051.22900390625
Russia,RUS,2017,7086.8701171875
Russia,RUS,2018,7372.341796875
Russia,RUS,2019,7292.4384765625
Russia,RUS,2020,6909.197265625
Russia,RUS,2021,7556.8984375
Saudi Arabia,SAU,1965,235.13954162597656
Saudi Arabia,SAU,1966,238.32159423828125
Saudi Arabia,SAU,1967,241.76487731933594
Saudi Arabia,SAU,1968,245.51805114746094
Saudi Arabia,SAU,1969,249.6627655029297
Saudi Arabia,SAU,1970,262.8554382324219
Saudi Arabia,SAU,1971,263.2718811035156
Saudi Arabia,SAU,1972,282.1690673828125
Saudi Arabia,SAU,1973,301.0003662109375
Saudi Arabia,SAU,1974,319.353759765625
Saudi Arabia,SAU,1975,253.26083374023438
Saudi Arabia,SAU,1976,292.7942810058594
Saudi Arabia,SAU,1977,345.76251220703125
Saudi Arabia,SAU,1978,385.3357238769531
Saudi Arabia,SAU,1979,466.84326171875
Saudi Arabia,SAU,1980,419.9162902832031
Saudi Arabia,SAU,1981,501.2367248535156
Saudi Arabia,SAU,1982,551.8529052734375
Saudi Arabia,SAU,1983,597.9820556640625
Saudi Arabia,SAU,1984,715.2979736328125
Saudi Arabia,SAU,1985,729.7337646484375
Saudi Arabia,SAU,1986,784.658935546875
Saudi Arabia,SAU,1987,831.738037109375
Saudi Arabia,SAU,1988,870.2745361328125
Saudi Arabia,SAU,1989,856.5452880859375
Saudi Arabia,SAU,1990,928.3370361328125
Saudi Arabia,SAU,1991,972.4522705078125
Saudi Arabia,SAU,1992,981.7562866210938
Saudi Arabia,SAU,1993,1002.8502197265625
Saudi Arabia,SAU,1994,1159.580322265625
Saudi Arabia,SAU,1995,1130.005859375
Saudi Arabia,SAU,1996,1168.5528564453125
Saudi Arabia,SAU,1997,1190.2490234375
Saudi Arabia,SAU,1998,1252.576904296875
Saudi Arabia,SAU,1999,1275.4302978515625
Saudi Arabia,SAU,2000,1334.879638671875
Saudi Arabia,SAU,2001,1422.332275390625
Saudi Arabia,SAU,2002,1481.3826904296875
Saudi Arabia,SAU,2003,1569.19091796875
Saudi Arabia,SAU,2004,1702.447509765625
Saudi Arabia,SAU,2005,1759.006103515625
Saudi Arabia,SAU,2006,1830.710693359375
Saudi Arabia,SAU,2007,1910.558349609375
Saudi Arabia,SAU,2008,2095.510498046875
Saudi Arabia,SAU,2009,2195.17431640625
Saudi Arabia,SAU,2010,2426.7109375
Saudi Arabia,SAU,2011,2551.05419921875
Saudi Arabia,SAU,2012,2705.173583984375
Saudi Arabia,SAU,2013,2717.072998046875
Saudi Arabia,SAU,2014,2925.52685546875
Saudi Arabia,SAU,2015,3018.0126953125
Saudi Arabia,SAU,2016,3098.86181640625
Saudi Arabia,SAU,2017,3076.81787109375
Saudi Arabia,SAU,2018,3039.170654296875
Saudi Arabia,SAU,2019,2996.87353515625
Saudi Arabia,SAU,2020,2948.11767578125
Saudi Arabia,SAU,2021,3004.552978515625
Singapore,SGP,1965,47.888004302978516
Singapore,SGP,1966,54.74372100830078
Singapore,SGP,1967,65.75601959228516
Singapore,SGP,1968,81.73452758789062
Singapore,SGP,1969,80.31851196289062
Singapore,SGP,1970,87.20537567138672
Singapore,SGP,1971,75.6978759765625
Singapore,SGP,1972,94.7875747680664
Singapore,SGP,1973,89.32662200927734
Singapore,SGP,1974,88.05851745605469
Singapore,SGP,1975,85.98595428466797
Singapore,SGP,1976,101.99188232421875
Singapore,SGP,1977,102.3746337890625
Singapore,SGP,1978,105.37364196777344
Singapore,SGP,1979,112.33330535888672
Singapore,SGP,1980,111.57115936279297
Singapore,SGP,1981,128.35980224609375
Singapore,SGP,1982,124.89364624023438
Singapore,SGP,1983,132.3115692138672
Singapore,SGP,1984,139.10252380371094
Singapore,SGP,1985,141.89364624023438
Singapore,SGP,1986,164.48471069335938
Singapore,SGP,1987,172.96534729003906
Singapore,SGP,1988,200.15826416015625
Singapore,SGP,1989,228.26620483398438
Singapore,SGP,1990,272.832275390625
Singapore,SGP,1991,277.5328674316406
Singapore,SGP,1992,297.8053894042969
Singapore,SGP,1993,325.4298400878906
Singapore,SGP,1994,372.3014221191406
Singapore,SGP,1995,388.1587829589844
Singapore,SGP,1996,391.6950378417969
Singapore,SGP,1997,412.0185546875
Singapore,SGP,1998,417.7271728515625
Singapore,SGP,1999,413.5440979003906
Singapore,SGP,2000,442.2323303222656
Singapore,SGP,2001,501.5775146484375
Singapore,SGP,2002,492.72113037109375
Singapore,SGP,2003,465.4102783203125
Singapore,SGP,2004,521.17919921875
Singapore,SGP,2005,547.7119140625
Singapore,SGP,2006,602.8206176757812
Singapore,SGP,2007,647.295166015625
Singapore,SGP,2008,688.6516723632812
Singapore,SGP,2009,740.7070922851562
Singapore,SGP,2010,795.9934692382812
Singapore,SGP,2011,827.6207885742188
Singapore,SGP,2012,831.0586547851562
Singapore,SGP,2013,849.199951171875
Singapore,SGP,2014,873.7720947265625
Singapore,SGP,2015,929.0411987304688
Singapore,SGP,2016,964.0521240234375
Singapore,SGP,2017,994.4161987304688
Singapore,SGP,2018,999.8716430664062
Singapore,SGP,2019,978.5452270507812
Singapore,SGP,2020,952.4381103515625
Singapore,SGP,2021,956.7347412109375
Slovakia,SVK,1965,100.26294708251953
Slovakia,SVK,1966,104.28475952148438
Slovakia,SVK,1967,105.7666244506836
Slovakia,SVK,1968,117.73223876953125
Slovakia,SVK,1969,124.26126098632812
Slovakia,SVK,1970,135.91819763183594
Slovakia,SVK,1971,147.55557250976562
Slovakia,SVK,1972,155.18605041503906
Slovakia,SVK,1973,161.64871215820312
Slovakia,SVK,1974,166.98558044433594
Slovakia,SVK,1975,176.63502502441406
Slovakia,SVK,1976,182.71343994140625
Slovakia,SVK,1977,192.19577026367188
Slovakia,SVK,1978,202.71673583984375
Slovakia,SVK,1979,203.82801818847656
Slovakia,SVK,1980,199.5430908203125
Slovakia,SVK,1981,196.96414184570312
Slovakia,SVK,1982,193.34307861328125
Slovakia,SVK,1983,192.77151489257812
Slovakia,SVK,1984,207.158447265625
Slovakia,SVK,1985,206.78565979003906
Slovakia,SVK,1986,199.39617919921875
Slovakia,SVK,1987,204.57598876953125
Slovakia,SVK,1988,206.42410278320312
Slovakia,SVK,1989,207.3787384033203
Slovakia,SVK,1990,208.64227294921875
Slovakia,SVK,1991,184.85726928710938
Slovakia,SVK,1992,176.6600341796875
Slovakia,SVK,1993,167.13253784179688
Slovakia,SVK,1994,158.22706604003906
Slovakia,SVK,1995,162.86651611328125
Slovakia,SVK,1996,166.78402709960938
Slovakia,SVK,1997,163.88436889648438
Slovakia,SVK,1998,164.57278442382812
Slovakia,SVK,1999,160.84408569335938
Slovakia,SVK,2000,157.79873657226562
Slovakia,SVK,2001,161.03802490234375
Slovakia,SVK,2002,160.249755859375
Slovakia,SVK,2003,159.7335968017578
Slovakia,SVK,2004,154.9173583984375
Slovakia,SVK,2005,163.29766845703125
Slovakia,SVK,2006,154.28013610839844
Slovakia,SVK,2007,147.8539581298828
Slovakia,SVK,2008,151.9799346923828
Slovakia,SVK,2009,139.38421630859375
Slovakia,SVK,2010,148.46473693847656
Slovakia,SVK,2011,141.11273193359375
Slovakia,SVK,2012,132.27377319335938
Slovakia,SVK,2013,134.3258514404297
Slovakia,SVK,2014,121.46487426757812
Slovakia,SVK,2015,124.46209716796875
Slovakia,SVK,2016,125.84461975097656
Slovakia,SVK,2017,135.75289916992188
Slovakia,SVK,2018,135.45022583007812
Slovakia,SVK,2019,125.96815490722656
Slovakia,SVK,2020,121.20315551757812
Slovakia,SVK,2021,136.31768798828125
Slovenia,SVN,1990,47.38884353637695
Slovenia,SVN,1991,44.68925476074219
Slovenia,SVN,1992,43.49163055419922
Slovenia,SVN,1993,46.458351135253906
Slovenia,SVN,1994,47.82085418701172
Slovenia,SVN,1995,51.32105255126953
Slovenia,SVN,1996,54.367286682128906
Slovenia,SVN,1997,56.550662994384766
Slovenia,SVN,1998,55.712799072265625
Slovenia,SVN,1999,54.8474006652832
Slovenia,SVN,2000,53.556304931640625
Slovenia,SVN,2001,55.99177932739258
Slovenia,SVN,2002,56.29641342163086
Slovenia,SVN,2003,56.75701141357422
Slovenia,SVN,2004,57.898277282714844
Slovenia,SVN,2005,58.7579345703125
Slovenia,SVN,2006,60.22051239013672
Slovenia,SVN,2007,60.285892486572266
Slovenia,SVN,2008,64.21756744384766
Slovenia,SVN,2009,56.98119354248047
Slovenia,SVN,2010,57.79118347167969
Slovenia,SVN,2011,56.45521545410156
Slovenia,SVN,2012,54.629371643066406
Slovenia,SVN,2013,52.28936767578125
Slovenia,SVN,2014,47.87574005126953
Slovenia,SVN,2015,48.0260124206543
Slovenia,SVN,2016,51.39122772216797
Slovenia,SVN,2017,52.50236129760742
Slovenia,SVN,2018,52.96601104736328
Slovenia,SVN,2019,50.827537536621094
Slovenia,SVN,2020,45.46699142456055
Slovenia,SVN,2021,45.38161849975586
South Africa,ZAF,1965,354.1191101074219
South Africa,ZAF,1966,356.322509765625
South Africa,ZAF,1967,371.07794189453125
South Africa,ZAF,1968,391.636962890625
South Africa,ZAF,1969,403.2526550292969
South Africa,ZAF,1970,421.4039611816406
South Africa,ZAF,1971,453.6951904296875
South Africa,ZAF,1972,466.5632019042969
South Africa,ZAF,1973,501.69219970703125
South Africa,ZAF,1974,515.7472534179688
South Africa,ZAF,1975,550.0957641601562
South Africa,ZAF,1976,572.0545043945312
South Africa,ZAF,1977,586.01171875
South Africa,ZAF,1978,580.3679809570312
South Africa,ZAF,1979,601.7152099609375
South Africa,ZAF,1980,642.9308471679688
South Africa,ZAF,1981,747.0382690429688
South Africa,ZAF,1982,805.711181640625
South Africa,ZAF,1983,817.6937866210938
South Africa,ZAF,1984,882.7284545898438
South Africa,ZAF,1985,897.6295166015625
South Africa,ZAF,1986,901.9232177734375
South Africa,ZAF,1987,924.1704711914062
South Africa,ZAF,1988,1003.1755981445312
South Africa,ZAF,1989,956.0697021484375
South Africa,ZAF,1990,1002.7081909179688
South Africa,ZAF,1991,990.4470825195312
South Africa,ZAF,1992,998.4596557617188
South Africa,ZAF,1993,1004.2401123046875
South Africa,ZAF,1994,1038.6177978515625
South Africa,ZAF,1995,1083.8853759765625
South Africa,ZAF,1996,1102.259033203125
South Africa,ZAF,1997,1123.004638671875
South Africa,ZAF,1998,1100.9786376953125
South Africa,ZAF,1999,1144.5439453125
South Africa,ZAF,2000,1143.65966796875
South Africa,ZAF,2001,1154.8802490234375
South Africa,ZAF,2002,1119.4598388671875
South Africa,ZAF,2003,1218.4146728515625
South Africa,ZAF,2004,1331.1419677734375
South Africa,ZAF,2005,1263.037841796875
South Africa,ZAF,2006,1288.986572265625
South Africa,ZAF,2007,1321.1336669921875
South Africa,ZAF,2008,1418.946533203125
South Africa,ZAF,2009,1412.9676513671875
South Africa,ZAF,2010,1422.0035400390625
South Africa,ZAF,2011,1400.24609375
South Africa,ZAF,2012,1383.5504150390625
South Africa,ZAF,2013,1386.2733154296875
South Africa,ZAF,2014,1397.3790283203125
South Africa,ZAF,2015,1365.778076171875
South Africa,ZAF,2016,1418.4599609375
South Africa,ZAF,2017,1404.2275390625
South Africa,ZAF,2018,1355.693359375
South Africa,ZAF,2019,1415.2530517578125
South Africa,ZAF,2020,1296.357666015625
South Africa,ZAF,2021,1308.656494140625
South America,,1965,944.7191162109375
South America,,1966,999.163818359375
South America,,1967,1033.0565185546875
South America,,1968,1106.04541015625
South America,,1969,1153.8934326171875
South America,,1970,1189.454345703125
South America,,1971,1246.748291015625
South America,,1972,1321.830810546875
South America,,1973,1462.1688232421875
South America,,1974,1537.508056640625
South America,,1975,1551.1580810546875
South America,,1976,1652.970947265625
South America,,1977,1740.2530517578125
South America,,1978,1816.8909912109375
South America,,1979,1927.6778564453125
South America,,1980,1957.60888671875
South America,,1981,1941.1827392578125
South America,,1982,1959.16943359375
South America,,1983,1935.07861328125
South America,,1984,1967.71533203125
South America,,1985,2005.8076171875
South America,,1986,2138.238525390625
South America,,1987,2193.220703125
South America,,1988,2275.114013671875
South America,,1989,2292.38232421875
South America,,1990,2257.80908203125
South America,,1991,2299.64013671875
South America,,1992,2464.886962890625
South America,,1993,2528.296875
South America,,1994,2692.84912109375
South America,,1995,2822.15380859375
South America,,1996,2934.307373046875
South America,,1997,3093.9521484375
South America,,1998,3225.64111328125
South America,,1999,3251.71728515625
South America,,2000,3245.864013671875
South America,,2001,3267.775634765625
South America,,2002,3257.533447265625
South America,,2003,3250.67138671875
South America,,2004,3463.03466796875
South America,,2005,3548.529296875
South America,,2006,3692.31640625
South America,,2007,3901.271484375
South America,,2008,4016.802734375
South America,,2009,3901.97998046875
South America,,2010,4221.5390625
South America,,2011,4400.271484375
South America,,2012,4636.4072265625
South America,,2013,4851.20703125
South America,,2014,4918.89208984375
South America,,2015,4833.802734375
South America,,2016,4656.03369140625
South America,,2017,4635.47900390625
South America,,2018,4460.1142578125
South America,,2019,4340.13037109375
South America,,2020,3894.927734375
South America,,2021,4303.9091796875
South Korea,KOR,1965,72.71633911132812
South Korea,KOR,1966,87.85475158691406
South Korea,KOR,1967,101.46601104736328
South Korea,KOR,1968,116.77117919921875
South Korea,KOR,1969,140.10745239257812
South Korea,KOR,1970,163.8562469482422
South Korea,KOR,1971,177.28701782226562
South Korea,KOR,1972,183.8074951171875
South Korea,KOR,1973,228.53915405273438
South Korea,KOR,1974,235.93408203125
South Korea,KOR,1975,260.62109375
South Korea,KOR,1976,291.8415222167969
South Korea,KOR,1977,337.3280944824219
South Korea,KOR,1978,370.76513671875
South Korea,KOR,1979,425.4183349609375
South Korea,KOR,1980,438.4869384765625
South Korea,KOR,1981,459.4367980957031
South Korea,KOR,1982,459.75885009765625
South Korea,KOR,1983,484.82257080078125
South Korea,KOR,1984,525.343505859375
South Korea,KOR,1985,567.2364501953125
South Korea,KOR,1986,610.9404907226562
South Korea,KOR,1987,653.207275390625
South Korea,KOR,1988,747.0409545898438
South Korea,KOR,1989,799.057861328125
South Korea,KOR,1990,902.1168212890625
South Korea,KOR,1991,1035.5211181640625
South Korea,KOR,1992,1190.1458740234375
South Korea,KOR,1993,1313.6025390625
South Korea,KOR,1994,1434.6058349609375
South Korea,KOR,1995,1557.779541015625
South Korea,KOR,1996,1722.208740234375
South Korea,KOR,1997,1903.809326171875
South Korea,KOR,1998,1681.372802734375
South Korea,KOR,1999,1818.5152587890625
South Korea,KOR,2000,1924.5533447265625
South Korea,KOR,2001,1976.8253173828125
South Korea,KOR,2002,2062.42333984375
South Korea,KOR,2003,2107.564453125
South Korea,KOR,2004,2166.312744140625
South Korea,KOR,2005,2212.2353515625
South Korea,KOR,2006,2252.40673828125
South Korea,KOR,2007,2348.815185546875
South Korea,KOR,2008,2374.35107421875
South Korea,KOR,2009,2399.5546875
South Korea,KOR,2010,2621.322509765625
South Korea,KOR,2011,2744.644775390625
South Korea,KOR,2012,2796.072998046875
South Korea,KOR,2013,2833.13232421875
South Korea,KOR,2014,2811.38720703125
South Korea,KOR,2015,2843.489990234375
South Korea,KOR,2016,2943.78857421875
South Korea,KOR,2017,3004.366455078125
South Korea,KOR,2018,3085.487548828125
South Korea,KOR,2019,3002.69921875
South Korea,KOR,2020,2821.20751953125
South Korea,KOR,2021,2966.31103515625
South and Central America (BP),,1965,1228.9462890625
South and Central America (BP),,1966,1292.7322998046875
South and Central America (BP),,1967,1339.8592529296875
South and Central America (BP),,1968,1420.32568359375
South and Central America (BP),,1969,1477.0615234375
South and Central America (BP),,1970,1554.13037109375
South and Central America (BP),,1971,1619.02978515625
South and Central America (BP),,1972,1733.8037109375
South and Central America (BP),,1973,1903.126220703125
South and Central America (BP),,1974,1977.3482666015625
South and Central America (BP),,1975,1978.120849609375
South and Central America (BP),,1976,2093.5888671875
South and Central America (BP),,1977,2203.828369140625
South and Central America (BP),,1978,2290.09228515625
South and Central America (BP),,1979,2405.355224609375
South and Central America (BP),,1980,2473.781494140625
South and Central America (BP),,1981,2461.69580078125
South and Central America (BP),,1982,2435.703369140625
South and Central America (BP),,1983,2394.3681640625
South and Central America (BP),,1984,2448.0732421875
South and Central America (BP),,1985,2466.85205078125
South and Central America (BP),,1986,2594.623779296875
South and Central America (BP),,1987,2664.645751953125
South and Central America (BP),,1988,2752.173095703125
South and Central America (BP),,1989,2789.600341796875
South and Central America (BP),,1990,2758.79833984375
South and Central America (BP),,1991,2799.57568359375
South and Central America (BP),,1992,2964.4716796875
South and Central America (BP),,1993,3041.4677734375
South and Central America (BP),,1994,3238.852294921875
South and Central America (BP),,1995,3387.716796875
South and Central America (BP),,1996,3521.6015625
South and Central America (BP),,1997,3713.755615234375
South and Central America (BP),,1998,3880.3291015625
South and Central America (BP),,1999,3903.09228515625
South and Central America (BP),,2000,3965.655029296875
South and Central America (BP),,2001,4018.45361328125
South and Central America (BP),,2002,4029.1806640625
South and Central America (BP),,2003,4051.31201171875
South and Central America (BP),,2004,4285.8095703125
South and Central America (BP),,2005,4382.79736328125
South and Central America (BP),,2006,4582.05615234375
South and Central America (BP),,2007,4798.34912109375
South and Central America (BP),,2008,4894.3447265625
South and Central America (BP),,2009,4747.8388671875
South and Central America (BP),,2010,5079.8125
South and Central America (BP),,2011,5277.447265625
South and Central America (BP),,2012,5506.2939453125
South and Central America (BP),,2013,5716.0654296875
South and Central America (BP),,2014,5786.8427734375
South and Central America (BP),,2015,5729.22412109375
South and Central America (BP),,2016,5550.6455078125
South and Central America (BP),,2017,5527.42626953125
South and Central America (BP),,2018,5344.2763671875
South and Central America (BP),,2019,5259.2255859375
South and Central America (BP),,2020,4688.63232421875
South and Central America (BP),,2021,5182.04443359375
Spain,ESP,1965,279.1923828125
Spain,ESP,1966,301.2010498046875
Spain,ESP,1967,344.5456848144531
Spain,ESP,1968,360.66876220703125
Spain,ESP,1969,397.36322021484375
Spain,ESP,1970,443.8699645996094
Spain,ESP,1971,480.7960510253906
Spain,ESP,1972,511.0052490234375
Spain,ESP,1973,584.9950561523438
Spain,ESP,1974,606.3200073242188
Spain,ESP,1975,637.9881591796875
Spain,ESP,1976,703.3886108398438
Spain,ESP,1977,679.5819702148438
Spain,ESP,1978,677.89453125
Spain,ESP,1979,725.7437744140625
Spain,ESP,1980,783.7662963867188
Spain,ESP,1981,800.832275390625
Spain,ESP,1982,789.4970092773438
Spain,ESP,1983,802.9574584960938
Spain,ESP,1984,769.2243041992188
Spain,ESP,1985,748.2418212890625
Spain,ESP,1986,755.3446044921875
Spain,ESP,1987,776.4862060546875
Spain,ESP,1988,770.2168579101562
Spain,ESP,1989,850.0152587890625
Spain,ESP,1990,837.8299560546875
Spain,ESP,1991,866.3472900390625
Spain,ESP,1992,942.7359008789062
Spain,ESP,1993,888.1298217773438
Spain,ESP,1994,931.8253784179688
Spain,ESP,1995,989.6434326171875
Spain,ESP,1996,984.4679565429688
Spain,ESP,1997,1069.7952880859375
Spain,ESP,1998,1124.0068359375
Spain,ESP,1999,1195.43701171875
Spain,ESP,2000,1244.066162109375
Spain,ESP,2001,1271.7705078125
Spain,ESP,2002,1334.461181640625
Spain,ESP,2003,1368.1029052734375
Spain,ESP,2004,1444.0977783203125
Spain,ESP,2005,1500.0076904296875
Spain,ESP,2006,1491.9310302734375
Spain,ESP,2007,1529.89990234375
Spain,ESP,2008,1458.1387939453125
Spain,ESP,2009,1312.61279296875
Spain,ESP,2010,1259.496826171875
Spain,ESP,2011,1265.21728515625
Spain,ESP,2012,1241.495849609375
Spain,ESP,2013,1121.107421875
Spain,ESP,2014,1094.091064453125
Spain,ESP,2015,1151.1337890625
Spain,ESP,2016,1143.4976806640625
Spain,ESP,2017,1207.51708984375
Spain,ESP,2018,1197.0513916015625
Spain,ESP,2019,1167.4573974609375
Spain,ESP,2020,974.3662719726562
Spain,ESP,2021,1064.333251953125
Sri Lanka,LKA,1965,9.37451457977295
Sri Lanka,LKA,1966,9.601324081420898
Sri Lanka,LKA,1967,9.834314346313477
Sri Lanka,LKA,1968,10.081401824951172
Sri Lanka,LKA,1969,10.303508758544922
Sri Lanka,LKA,1970,17.574520111083984
Sri Lanka,LKA,1971,17.690095901489258
Sri Lanka,LKA,1972,18.611621856689453
Sri Lanka,LKA,1973,19.797039031982422
Sri Lanka,LKA,1974,15.812424659729004
Sri Lanka,LKA,1975,16.391979217529297
Sri Lanka,LKA,1976,15.967559814453125
Sri Lanka,LKA,1977,17.0906925201416
Sri Lanka,LKA,1978,17.647748947143555
Sri Lanka,LKA,1979,18.487545013427734
Sri Lanka,LKA,1980,18.636781692504883
Sri Lanka,LKA,1981,19.51558494567871
Sri Lanka,LKA,1982,21.277446746826172
Sri Lanka,LKA,1983,22.07387351989746
Sri Lanka,LKA,1984,21.028413772583008
Sri Lanka,LKA,1985,18.61214828491211
Sri Lanka,LKA,1986,19.225889205932617
Sri Lanka,LKA,1987,21.37579917907715
Sri Lanka,LKA,1988,19.837749481201172
Sri Lanka,LKA,1989,18.51238250732422
Sri Lanka,LKA,1990,20.587848663330078
Sri Lanka,LKA,1991,20.610797882080078
Sri Lanka,LKA,1992,23.42348861694336
Sri Lanka,LKA,1993,23.67612648010254
Sri Lanka,LKA,1994,25.71804428100586
Sri Lanka,LKA,1995,27.390071868896484
Sri Lanka,LKA,1996,33.23902130126953
Sri Lanka,LKA,1997,34.04011917114258
Sri Lanka,LKA,1998,35.57915115356445
Sri Lanka,LKA,1999,38.35612487792969
Sri Lanka,LKA,2000,44.06046676635742
Sri Lanka,LKA,2001,42.8604621887207
Sri Lanka,LKA,2002,45.612178802490234
Sri Lanka,LKA,2003,45.420066833496094
Sri Lanka,LKA,2004,44.9322395324707
Sri Lanka,LKA,2005,51.852943420410156
Sri Lanka,LKA,2006,53.09418869018555
Sri Lanka,LKA,2007,56.225826263427734
Sri Lanka,LKA,2008,51.899147033691406
Sri Lanka,LKA,2009,53.49089813232422
Sri Lanka,LKA,2010,53.677669525146484
Sri Lanka,LKA,2011,62.55585479736328
Sri Lanka,LKA,2012,68.39737701416016
Sri Lanka,LKA,2013,59.566280364990234
Sri Lanka,LKA,2014,71.81465911865234
Sri Lanka,LKA,2015,78.18082427978516
Sri Lanka,LKA,2016,91.13227081298828
Sri Lanka,LKA,2017,89.30034637451172
Sri Lanka,LKA,2018,85.994873046875
Sri Lanka,LKA,2019,92.8705825805664
Sri Lanka,LKA,2020,86.76387023925781
Sweden,SWE,1965,255.6302947998047
Sweden,SWE,1966,284.3970947265625
Sweden,SWE,1967,283.3371887207031
Sweden,SWE,1968,314.1644592285156
Sweden,SWE,1969,334.4641418457031
Sweden,SWE,1970,363.2722473144531
Sweden,SWE,1971,340.7564697265625
Sweden,SWE,1972,346.4247131347656
Sweden,SWE,1973,355.5370178222656
Sweden,SWE,1974,323.2485046386719
Sweden,SWE,1975,324.0599060058594
Sweden,SWE,1976,354.09747314453125
Sweden,SWE,1977,339.5324401855469
Sweden,SWE,1978,406.7076416015625
Sweden,SWE,1979,439.69305419921875
Sweden,SWE,1980,389.4951477050781
Sweden,SWE,1981,349.5430908203125
Sweden,SWE,1982,328.0776062011719
Sweden,SWE,1983,292.4815368652344
Sweden,SWE,1984,285.4530029296875
Sweden,SWE,1985,309.7772216796875
Sweden,SWE,1986,331.9038391113281
Sweden,SWE,1987,291.9225158691406
Sweden,SWE,1988,275.76416015625
Sweden,SWE,1989,265.51019287109375
Sweden,SWE,1990,268.2071228027344
Sweden,SWE,1991,236.27993774414062
Sweden,SWE,1992,245.257568359375
Sweden,SWE,1993,242.93081665039062
Sweden,SWE,1994,255.36891174316406
Sweden,SWE,1995,244.80795288085938
Sweden,SWE,1996,263.0548400878906
Sweden,SWE,1997,244.28334045410156
Sweden,SWE,1998,270.73907470703125
Sweden,SWE,1999,260.3393859863281
Sweden,SWE,2000,230.02691650390625
Sweden,SWE,2001,236.8637237548828
Sweden,SWE,2002,242.4430389404297
Sweden,SWE,2003,255.92369079589844
Sweden,SWE,2004,247.82870483398438
Sweden,SWE,2005,244.6365966796875
Sweden,SWE,2006,250.0737762451172
Sweden,SWE,2007,243.03744506835938
Sweden,SWE,2008,231.0172576904297
Sweden,SWE,2009,217.04444885253906
Sweden,SWE,2010,229.4769744873047
Sweden,SWE,2011,209.54067993164062
Sweden,SWE,2012,201.40806579589844
Sweden,SWE,2013,199.34959411621094
Sweden,SWE,2014,192.47259521484375
Sweden,SWE,2015,190.2769012451172
Sweden,SWE,2016,195.60198974609375
Sweden,SWE,2017,193.49810791015625
Sweden,SWE,2018,186.87342834472656
Sweden,SWE,2019,197.68589782714844
Sweden,SWE,2020,178.58981323242188
Sweden,SWE,2021,178.0531005859375
Switzerland,CHE,1965,111.21289825439453
Switzerland,CHE,1966,114.73194885253906
Switzerland,CHE,1967,121.1769027709961
Switzerland,CHE,1968,132.71043395996094
Switzerland,CHE,1969,142.52975463867188
Switzerland,CHE,1970,157.79147338867188
Switzerland,CHE,1971,165.0345458984375
Switzerland,CHE,1972,168.50558471679688
Switzerland,CHE,1973,181.12997436523438
Switzerland,CHE,1974,163.0218963623047
Switzerland,CHE,1975,158.19688415527344
Switzerland,CHE,1976,164.17367553710938
Switzerland,CHE,1977,166.20140075683594
Switzerland,CHE,1978,170.5316619873047
Switzerland,CHE,1979,164.80027770996094
Switzerland,CHE,1980,167.0621337890625
Switzerland,CHE,1981,158.1843719482422
Switzerland,CHE,1982,150.18984985351562
Switzerland,CHE,1983,163.2332000732422
Switzerland,CHE,1984,161.1285858154297
Switzerland,CHE,1985,164.27049255371094
Switzerland,CHE,1986,177.47177124023438
Switzerland,CHE,1987,168.87940979003906
Switzerland,CHE,1988,168.73095703125
Switzerland,CHE,1989,164.0841827392578
Switzerland,CHE,1990,175.5113525390625
Switzerland,CHE,1991,179.6363525390625
Switzerland,CHE,1992,181.7213897705078
Switzerland,CHE,1993,172.29269409179688
Switzerland,CHE,1994,177.01800537109375
Switzerland,CHE,1995,167.9939727783203
Switzerland,CHE,1996,174.45455932617188
Switzerland,CHE,1997,180.9161834716797
Switzerland,CHE,1998,183.32345581054688
Switzerland,CHE,1999,182.43264770507812
Switzerland,CHE,2000,178.18905639648438
Switzerland,CHE,2001,189.8263397216797
Switzerland,CHE,2002,180.87539672851562
Switzerland,CHE,2003,178.5320587158203
